"Location.City","Location.State","Location.Country","Data.Shape","Data.Encounter duration","Data.Description excerpt","Location.Coordinates.Latitude ","Location.Coordinates.Longitude ","Dates.Sighted.Year","Dates.Sighted.Month","Date.Sighted.Day","Dates.Sighted.Hour","Dates.Sighted.Minute","Dates.Documented.Year","Dates.Documented.Month","Dates.Documented.Day"
"carson city","MI","US","disk","300.0","My cousin &amp; I were both 7 and we were behind our grandmother&#39s when we noticed a silver&#44 smooth&#44 shimering disc about 20&quot; wide and 10&quot;","43.1769444","-84.8463889","1966","6","1","13","0","1998","3","7"
"caseville","MI","US","light","420.0","three star like dots over caseville&#44 mi sky","43.9411111","-83.2713889","2008","7","17","3","30","2008","8","12"
"cass city","MI","US","disk","300.0","It happened out in the middle of nowhere and it lasted only five minutes.","43.6008333","-83.1747222","1979","8","25","12","36","2000","12","20"
"cass city","MI","US","triangle","900.0","My dad and mom was comming home from town after a stop at a grocery store in caro&#44 they head east on deckerville rd. then turned left(n","43.6008333","-83.1747222","1997","3","13","20","30","2004","5","4"
"cassopolis","MI","US","sphere","120.0","Spherical Orb GlidingThrough the Sky.","41.9116667","-86.01","1983","8","8","15","0","2013","2","28"
"cedar","MI","US","sphere","120.0","Red flashed white. Northern Michigan","44.8477778","-85.7955556","2003","7","23","22","44","2003","8","1"
"cedar river","MI","US","fireball","5.0","Bright Green Fireball over the Green Bay of Lake Michigan. Fireball went straight up and then down at high rate of speed.  The Fireball","45.4111111","-87.3544444","1997","11","20","23","0","1999","8","10"
"cedar springs","MI","US","circle","600.0","No sounds&#44 red flashing light on bottom&#44 like knight rider.","43.2233333","-85.5513889","1987","8","20","1","0","2005","11","3"
"cedar springs","MI","US","light","180.0","Orange orb and 3 flashes in the northern sky/horizon","43.2233333","-85.5513889","2008","7","12","3","0","2008","8","12"
"cement city","MI","US","triangle","300.0","i saw a triangular shaped craft with lights at each angle then flew away.","42.07","-84.3305556","2003","4","16","0","0","2003","4","22"
"central lake","MI","US","cylinder","2400.0","Saw shiny metallic object in NW sky at sunset&#44 high on horizon. Appeared to be tilted at 45 degree angle&#44 hovering high above horizon.","45.07","-85.2644444","1999","9","2","20","30","1999","10","2"
"central lake","MI","US","light","1200.0","Bright orb moving quickly and 2 lights descending over trees","45.07","-85.2644444","2011","8","14","21","40","2011","8","21"
"central lake","MI","US","unknown","1500.0","Lights over Traverse Bay 35min moving than fixed position","45.07","-85.2644444","2005","10","1","22","0","2005","10","11"
"centreville","MI","US","other","300.0","It looked like a giant Fourth of July sparkler roaming the sky.","41.9233333","-85.5283333","2005","9","19","21","1","2005","10","11"
"channing","MI","US","disk","60.0","saucer shaped  flew across sky in Channing&#44 MI on 10/31/00 at 17:30.","46.1416667","-88.0938889","2000","10","31","17","30","2000","12","2"
"charlevoix","MI","US","circle","300.0","4 Orange Lights Observed In The Sky","45.3180556","-85.2583333","2009","9","18","21","30","2009","12","12"
"charlevoix","MI","US","circle","360.0","Charlevoix","45.3180556","-85.2583333","2011","7","17","21","30","2011","8","7"
"charlevoix","MI","US","sphere","180.0","The object was a bright red&#44 sphere shaped object with circling red lights underneath it","45.3180556","-85.2583333","2006","3","3","4","30","2006","3","11"
"charlotte","MI","US","fireball","180.0","Bright orange flame&#44 low in sky moving in a NE direction over Charlotte&#44 MI","42.5636111","-84.8358333","2007","9","1","21","5","2007","10","8"
"charlotte","MI","US","fireball","600.0","A fireball type ufo is seen outside my house frequently and the light dies after a few minutes.","42.5636111","-84.8358333","2011","7","10","22","30","2012","6","14"
"charlotte","MI","US","light","60.0","two balls of light&#44 the second was only 40 to 50 yard away&#44 the experience gave us a feeling of joy inside.","42.5636111","-84.8358333","2006","8","21","22","0","2006","10","30"
"charlotte","MI","US","light","3600.0","Several pulsating lights performing impossible maneuvers in the night sky","42.5636111","-84.8358333","2012","7","22","2","0","2012","8","5"
"charlotte","MI","US","oval","900.0","Five billowy oval reddish lights passing west to east at 18:55 EST over Charlotte&#44 MI on 12/22/12","42.5636111","-84.8358333","2012","12","22","18","55","2013","2","4"
"charlotte","MI","US","triangle","600.0","It was green&#44 floated in the air and landed about a houndred yards away from me. I tried to duck down. I sat there staring at it for ab","42.5636111","-84.8358333","1988","10","17","23","0","2005","5","11"
"cheboygan","MI","US","unknown","300.0","we were looking for satellites when we saw three objects flying in a triangular formation in space","45.6469444","-84.4744444","2003","4","28","23","0","2003","6","3"
"chelsea","MI","US","circle","240.0","10-12 objects seen in sky at late dawn","42.3180556","-84.0205556","2009","7","25","21","45","2009","8","5"
"chelsea","MI","US","circle","180.0","ORANGE CIRCULAR OBJECTS MOVING EAST IN A LINE&#44 FROM THE NORTH WEST SKY. THERE WAS ALSO ONE THAT WAS FAR BEHIND THAT SPEED UP TO CATCH T","42.3180556","-84.0205556","2009","7","25","9","45","2009","8","5"
"chelsea","MI","US","diamond","600.0","Diamond like&#44 greenish craft flew overhead into distance.","42.3180556","-84.0205556","2001","10","20","23","59","2001","11","20"
"chelsea","MI","US","formation","300.0","Four lights in a row&#44 evenly distanced apart &#8211; maybe a foot or less&#44 in a straight line (relative to each other)&#44 that was on a slight","42.3180556","-84.0205556","2008","5","23","2","0","2008","10","31"
"chelsea","MI","US","light","90.0","Single white light&#44 no flashing green&#44 red or white light. Traveling from WNW to ESE.","42.3180556","-84.0205556","2012","6","20","23","0","2012","7","4"
"chesterfield","MI","US","disk","5400.0","A PACK OF WHITE BALLOONS","42.6627778","-82.8425","2001","6","10","3","30","2001","8","5"
"chesterfield","MI","US","light","120.0","About a dozen bright orange lights spotted in the sky in Chesterfield&#44 MI at 10:00 PM 7/13/2007","42.6627778","-82.8425","2007","7","13","22","0","2007","8","7"
"chesterfield","MI","US","other","300.0","I cant say what shape It was.It was to big . 500 Lights On Object0: Yes","42.6627778","-82.8425","1982","6","15","20","0","2009","1","10"
"chippewa lake","MI","US","light","1800.0","Hunter observes unidentified flying object.","43.7438889","-85.2972222","2002","11","17","6","55","2002","12","23"
"clare","MI","US","disk","300.0","i saw a strange&#44 steady light about 300 ft about the ground just east of us-127.  i first noticed it just passed the clare exit headed","43.8194444","-84.7686111","2003","1","5","21","30","2003","3","21"
"clarklake","MI","US","cigar","2400.0","black helicopters&#44 disc and cigar sighted near Jackson&#44 MI","42.1213889","-84.345","2007","6","21","20","35","2007","8","7"
"clarklake","MI","US","flash","300.0","Power interrruption&#44 glinting in the blue sky and several odd photographs taken of round&#44 metallic object.(s)","42.1213889","-84.345","2007","8","11","15","5","2007","8","14"
"clarklake","MI","US","formation","5.0","V-shaped formation of objects photographed....","42.1213889","-84.345","2007","7","4","20","20","2007","8","7"
"clarklake","MI","US","light","30.0","Bright pulsing light stops&#44 shoots off at an amazing speed","42.1213889","-84.345","2006","7","13","23","45","2006","10","30"
"clarkston","MI","US","fireball","60.0","Brilliant orange/yellow fireball appears at concert also witnessed by two state police officers","42.7358333","-83.4188889","2011","7","21","22","0","2011","8","7"
"clarkston","MI","US","light","45.0","5 TO 7 LIGHTS WERE SEEN MOVING FROM ONE HORIZON TO THE OTHER TRAVELING AT A HIGH SPEED AND ZIG ZAGGING ABOUT EACH OTHER.  FLYING VERY I","42.7358333","-83.4188889","1998","7","4","23","45","1998","11","21"
"clarkston","MI","US","triangle","1800.0","Triangular object with 2 small round objects in clouds in daylight&#441 of the objects took off at increadable speed.","42.7358333","-83.4188889","2013","10","12","18","30","2013","10","14"
"clarkston","MI","US","triangle","10.0","Huge triangular craft in Metro Detroit area","42.7358333","-83.4188889","2012","6","15","23","20","2012","6","20"
"clarkston","MI","US","unknown","21600.0","No ufo it was flashing lights.","42.7358333","-83.4188889","2013","11","17","9","0","2013","12","2"
"clarkston","MI","US","unknown","15.0","5 streaks of bright light tracking accross the sky. Like a falling star&#44 yet this continued accross the entire skyline until it disappe","42.7358333","-83.4188889","2004","6","26","23","30","2004","7","8"
"clawson","MI","US","formation","600.0","Observed two lights in a line one forward and one in rear traveling south east towards detroit.  ((NUFORC Note:  ISS and Shuttle.  PD))","42.5333333","-83.1463889","2007","6","19","22","35","2007","8","7"
"clawson","MI","US","light","7.0","Intense star like light traveling west to east at night","42.5333333","-83.1463889","2012","8","11","22","45","2012","8","19"
"clayton","MI","US","circle","2.0","12-28-06 Blue white ball of light over rural area in southern Mi lasting seconds.","41.8633333","-84.2363889","2006","12","28","21","30","2007","2","1"
"clinton","MI","US","sphere","5.0","previously stationary bright blue object descends rapidly towards ground","42.0719444","-83.9716667","2008","9","25","2","9","2008","10","31"
"clio","MI","US","circle","600.0","pulsating circular light moving SO to NW slowley at very high altitude","43.1775","-83.7341667","2000","7","15","22","0","2000","8","5"
"clio","MI","US","fireball","60.0","Phenomenal bright orange light disappears in clear night sky in Clio&#44 MI on July 31&#44 2012","43.1775","-83.7341667","2012","7","31","21","30","2012","8","19"
"clio","MI","US","formation","600.0","Was bizarre&#44 like nothing I&#39ve ever witnessed.","43.1775","-83.7341667","2012","1","8","21","0","2012","1","12"
"clio","MI","US","triangle","300.0","It just floated like bobber in a lake","43.1775","-83.7341667","2004","11","22","19","30","2004","12","3"
"coldwater","MI","US","cigar","60.0","what looked like two planes coming head on into eachother","41.9402778","-85.0005556","2008","6","1","13","0","2009","3","19"
"coldwater","MI","US","circle","10.0","A siver circle hovered and across the night sky. Biger then any stars.","41.9402778","-85.0005556","2007","7","29","22","30","2007","8","14"
"coldwater","MI","US","cylinder","600.0","Observers a Cylinder shaft cross the road above us and in front of us and then depart the scene quickly after pacing the car we were in","41.9402778","-85.0005556","1978","8","3","22","0","2000","2","16"
"coldwater","MI","US","light","1800.0","BRIGHT YELLOWISH LIGHT","41.9402778","-85.0005556","2007","8","11","22","56","2007","8","14"
"coldwater","MI","US","triangle","5.0","8 orange balls in formashan flying west to east very fast.","41.9402778","-85.0005556","2013","9","8","2","30","2013","10","14"
"coldwater","MI","US","triangle","300.0","The craft emitted a low intensity green light&#44 in broad daylight&#44 no sound&#44 very low&#44 and easily covered an entire golf course in size","41.9402778","-85.0005556","2003","6","20","15","0","2011","7","17"
"coldwater","MI","US","unknown","2.0","The wings of the craft emmitted a low intencity green light&#44 and the craft flew low&#44 slow&#44 and silent.","41.9402778","-85.0005556","2003","8","28","23","0","2003","10","31"
"coloma","MI","US","formation","180.0","Three orange orbs seen in night sky that moved fast and then disappeared.","42.1861111","-86.3083333","2013","12","30","21","0","2014","1","10"
"coloma","MI","US","sphere","90.0","I saw 3 Orange Spheres&#44 with a Starburst effect about 500 feet AGL&#44 heading due North&#44 about 100 Knots Per Hour.","42.1861111","-86.3083333","2013","8","24","23","57","2013","8","30"
"colon","MI","US","triangle","600.0","Sighting of wedge shaped object","41.9583333","-85.325","2001","9","11","22","10","2001","10","12"
"columbus","MI","US","other","60.0","Looking out my living room window...I saw a bright light that had a form like a long tail. It came from the west and was traveling slow","42.8822222","-82.6625","1999","11","16","19","0","1999","11","23"
"comstock","MI","US","disk","60.0","A saucer shaped object&#44 traveling very fast&#44 and with amazing ability to make sharp&#44 smooth turns.","42.2866667","-85.5133333","2004","10","6","20","30","2004","10","27"
